text,label
안녕하세요 해당 문제 용병을 몇 명 뽑아야 하는지 나타나 있지 않는 거 같습니다 3명 이상일 때 3명 3명 미만일 때 각각 12명은 답이 아니라고 나왔습니다 감사합니다 ,코드1
4일차 실습 파일이 위에서 작성한 내용이 밑에 계속 복사가 됩니다 오류 없는 새 파일 주시나요 아니면 일일이 고치면 될까요,시스템 운영
inner와 outer join left right에 대한 설명을 다시 한번 듣고 싶습니다 ,이론
벡터화까진 다 했는데 이유는 모르겠으나 벡터화한 데이터들을 모델에 넣으면 자꾸 에러가 납니다 시간 안에 모델링과 성능 평가를 해서 캐슬에 제출할 수 없을 것 같은데  PPT에는 그냥 제가 한 부분까지만 작성해서 올리면 되나요 ,코드2
이전 문의 내용에 추가 문의입니다 2530 secjpg부터 2620secjpg 파일 모두 같은 이미지입니다 저의 생각으로는 같은 이미지 파일 모두 총 1260초 길이의 동영상에서 1260초의 이미지 같습니다 1260초의 이미지 1개만 생성하고 정상적으로 반복문을 종료시키고 싶은데 해결이 되지 않습니다 ,코드2
,웹
3399번 문제입니다,코드1
안녕하세요 강의장이 안 들어가져서 문의드립니다,시스템 운영
2 첨부 드린 문제와 같이 리스트 중 n의 배수만 저장하는 것의 방법을 여쭙고 싶습니다 해당 이론 설명이 혹시 어디에 설명되어 있는지 문의드려도 될까요 ,코드1
 DX 반 조개별 과제 홍길 동로 하는 것이 아니라 첨부된 사진에서와 같이  DX 반 조개별 과제로 보내는 것이 맞는지 문의드립니다,시스템 운영
test 데이터 셋은 따로 또 전처리를 해주면 되는 건가요,코드2
2 또한 공백은 X로 입력된다고 하였는데 대문자 X가 맞는 건지가 줄마다에 입력은 공백으로 구분되어 입력되는 것이 아니라 각 줄마다 3개의 값이 붙어서 입력되는 건지 문의드립니다,코드1
실습 1의 피드백 부탁드립니다 문제가 여러 개가 된다면 꼭 하나의 해결 방안으로 수렴해야 될까요 예를 들어 지금 저는 두 가지 정도의 연관된 문제점을 하나의 해결 방안으로 수렴되는 식으로 작성하였는데 첨부파일의 내용과 더불어 오프라인 매장의 증가와 관련된 문제점도 작성하게 된다면 이러한 해결 방안을 같이 작성해도 되는 걸까요 그리고 IT 서비스와 같은 해결 방안만 가능한 것일까요 아님 전문 인력 추가와 같은 해결 방안도 가능한 것일까요,이론
실습 교안에서 UbuntuDB 설정부터 다시 순서대로 진행해 보시는 것이 좋아 보입니다 아무래도 순서대로 진행하다 보면 오류가 발생하지 않기 때문에 하시는 도중에 오타 혹은 다른 문제가 발생한 것으로 보입니다다시 처음부터 3번 정도 해봤는데 안되는데 그냥 ubuntuDB와 ubuntuWAS를 지우고 새로 시작해야 할까요,웹
signlanguage를 mysitesettingspy에도 적어주고 강사님 코드와 다른 그림 찾기도 해보았지만 signlaguage가 나오질 않습니다  ,웹
실습 파일 1 2텍스트 데이터 분석 21텍스트 길이 분포에서 konlpy를 활용하여 태깅 클래스를 불러옵니다 import nltkfrom konlpytag import Mecabfrom konlpycorpus import kolawmecab  Mecabspam  kolawopenspamcsvread을 하면 spamcsv 파일이 없다는데 무엇이 문제일까요 2번 텍스트 데이터 분석 전까지는 다 완료했습니다 형태소 명사 추출을 위해서는 위 수행문이 작동해야 될 텐데 어떻게 고치면 될까요,코드2
안녕하세요 제가 미니 프로젝트 실습 3 개인 과제를 제출하였는데 다시 들어가서 확인해 보면 제가 올린 파일이 없어서 확인 한번 부탁드립니다 감사합니다,시스템 운영
hostname 변경 부분에서 sudo hostnamectl sethostname k8smasterk8smaster으로 입력해야 하나요 아니면 반 번호 k8smaster 가 맞나요 k8smaster으로 실습 진행했는데 방 번호 k8smaster으로 다시 해도 되나요,웹
LeNet5 AlexNet 두 가지 CNN 종류를 배웠는데요 이 두 가지의 차이가 정확히 어떤 건지 모르겠어요,이론
안녕하세요 실습 8 피드백 요청드립니다 세일즈 툴킷에 대한 개념을 잘 이해하지 못해서  다시 한번 설명해 주시면 감사드리겠습니다 감사합니다,이론
num  intinputi  0while True    if numlt10        a  0        b  num10    else        a  num10        b  num10    mid  ab    newnum  intstrbstrmid10    i 1    if newnum  num        printi        break    else            num  newnum 이렇게 코딩을 하였습니다 과정을 중간중간 확인해 보면 루프는 정상적으로 나오고 값도 맞게 나오는데 break를 통하여 while 문이 중단되지 않고 무한 루프가 됩니다 왜 그런지 확인해 보시고 답변해 주시면 감사하겠습니다,코드1
안녕하세요 sklearn LabelEncoder에 대해 잘 몰라서 질문 남깁니다 1 labelencoder로 데이터를 변환하면 가변 수화 getdummies를 해주어 0 1로 나타내는 것이 아닌 0 1 2 3처럼 번호가 매겨지는 것으로 이해했는데 맞을까요,이론
dynamodb  boto3resourcedynamodbendpointurlhttpdynamodbapnortheast1amazonawscom 열에서 apnortheast2 부분도 사용 중인 지역에 맞게 수정해야 한다고 공지해 주시면 원활하게  실습 진행될 것 같습니다,웹
보내주신 캡처 파일과 다르게 pem 파일이 없습니다 cloud9을 검색하면 2개의 test IDE가 나옵니다 d021107connectiontest2 d021107connectiontest 첨부한 파일은 test2로 접속하였을 때 캡처화면입니다 test는 처음 질문 올렸던 것과 같은 오류 메시지가 나옵니다 Unable to access your environmentYou can no longer access the environment named d021107connectiontest because the related EC2 instance is not found,웹
a206204로 오기입 되어 삭제 부탁드립니다 a026204로 다시 코드 돌리겠습니다,시스템 운영
혹시 지금 보여주시는 34번 파일도 학습자료로 올려주실 수 있으실까요,시스템 운영
채팅이 비활성화입니다,시스템 운영
안녕하세요 가중치가 나타내는 기준이 궁금해서 문의드립니다 특정한 수치나 어떠한 기준으로 가중치의 수치가 정해지는 것인지 예를 들어 전체가 1이라고 했을 때 중요도에 따라 가중치가 나눠지는 것처럼 아니면 다른 가중치와는 상관없이 하나의 feature에 대한 가중치가 따로따로 정해지는 것일까요  감사합니다 ,이론
dftotalET  dftotallocdftotalETlt15000ET을 통해서 15000이 넘는 이상치를 제거하려 하였는데 cannot reindex from a duplicate axis라는 에러가 뜹니다 어떻게 해야 할까요,코드2
저 분명히 제출 시간 전 250분 이전에 제출을 완료하고 확인을 위해 다시 해당 페이지 진입했습니다 그 후 모르고 페이지에 머물다가 혹시 몰라서 실습 종료 이후에 다시 제출 버튼을 눌렀는데 결과에는 제출 파일이 없는 것으로 나타났습니다 첨부 파일은 변경 없이 기존 파일이 업로드가 된 상태였습니다 시간 지나서 반영이 안되거나 상관없는 줄 알았는데 첨부 파일이 등록이 안됐습니다 로그 상 분명히 남아 있을 것입니다 다음 사진은 제가 제출 이후에 다운로드를 한 사진입니다 시간은 2 49분이고요 첨부 파일이 당시 제출했던 파일입니다 사진 확인을 통해 시간 및 용량 비교하면 같습니다 ,시스템 운영
안녕하세요 지금까지는 여러 모델의 교차 검증을 통해 가장 우수한 모델을 튜닝한다고 하셨는데 먼저 튜닝 후 각각 모델이 최적의 하이퍼 파라미터를 가질 때 가장 우수한 모델을 선택하면 교차 검증이 필요 없다고 생각했는데 맞는지 궁금합니다 또 교차 검증을 먼저 한다면 각각 모델 튜닝에 걸리는 시간이 길어서  하나의 모델만을 튜닝하기 위해서 일까요 감사합니다,이론
장고에서 파이썬 라이브러리 사용을 못 해서 계속 에러가 나고 있는데 해결 방법이 알고 싶습니다,웹
60000 28 28 60000 여기서 앞 부분의 경우 28 x 28 짜리 이미지가 60000장 있다고 이해를 했는데 뒤에 60000는 무엇을 의미하는 건지 잘 모르겠습니다,이론
def stockpricepageSizepage    urlhttpsmstocknavercomapiindexKOSPIpricepageSizepageSizepagepage    responserequestsgeturl    dataresponsejson    return pdDataFramedatalocalTradedAtclosePrice    stockprice302,웹
a  retailgroupbybyCustomerID asindexFalseretailQtysumValueError Grouper for CustomerID not 1dimensional,코드2
,코드2
기존에는 1번 사진과 같이 train과 test를 명시해서 model fit할 당시에 xtrainytrain을 사용했는데 이번 딥러닝에서는 혹시 model fit 할 당시에 어떠한 방법을 사용해야 하나요  ,코드2
오늘부터 마감일까지 며칠 남았는지 수식으로 표현 가능할까요  ex 오늘 83부터  마감일 104까지는 gt 62일 남았구나를 바로 알 수 있도록 이요,코드1
,웹
강의장 재접속했는데 참가하려는 줌 웨비 나가 생성되지 않았다고 뜹니다 혹시나 해서 컴퓨터 재부팅 후 강의장에 들어갔는데도 똑같이 그러네요 혹시 해결 방법이 있을까요,시스템 운영
ping test 해보았는데 정말 끊겨있네요  virtual box 네트워크 확인 하긴 했는데 어떤 부분이 잘 못 되어있는지는 잘 모르겠습니다  원격으로 도와주시면 감사하겠습니다 ,원격
작동 테스트 실습 중인데 키 페어가 복사가 안됩니다,웹
1 feature 간에 독립인 게 선형회귀 로지스틱 회귀라고 들었습니다 그러면 나머지 KNN DecisionTree GBM 등은 feature들이 종속인가요,이론
답변 주신 부분대로 실행하였으니 ssh 명령을 통해 master 인스턴스에 접속해 주시고 sudo i를 통해 root를 통해 root 계정을 전환해 주세요 그 이후 kubectl get nodes로 확인하실 수 있습니다 get nodes가 되지 않습니다 즉 Command kubectl not found but can be installed with라고 뜹니다,웹
안녕하세요 튜터님 제가 아이디어를 바꿔 도로환경 개선을 목표로 자전거도로 확충을 제안하고자 합니다 그중 양식 34의 경우 공공기관은 독점 사업으로 리스트 업을 할 수 없다는 점 밸류체인에 속한 자전거 공유 회사 킥보드 공유 회사를 적자니 세분화 기준이 애매해져 작성하기 어려울 것 같습니다 해당 경우 어떻게 이 페이지를 채울 수 있을까요 1 도로교통공사 2 해당 지자체 이 둘로 잡아 각자 지역별 어떠한 도로환경을 구축하고 있는지를 구분하면 될까요 항상 감사합니다 ,이론
결측치 처리하고 data  datatocsvtestdatasetv01csv 예측 부분 ytest  pdreadcsvtestdatasetv01csvpred  modeldtpredictytest 오류 반복됩니다,코드2
데이터 타깃 선택하는 기준이 있나요 무슨 기준으로 타깃을 선정하는 걸까요,이론
지금 하는 실습 cmd 창에서 실행이 안 되는데 혹시 원격 지원 부탁드려도 될까요 ,원격
지금은 데이터 셋을 train  val 두 가지로 비율을 정해서 split 하고 있는 것 같습니다 머신러닝 시간에 배웠던 cv 방식을 딥러닝에서도 적용할 수 있나요,코드2
처음 분석단위 구조가 8개인데  그다음 노드 hidden layer를 16까지 늘리는 이유가 따로 있을까요,이론
admin 계정의 아이디와 비밀번호를 다시 한번 알 수 있을까요,웹
저희가 피드백을 받았지만 고객사와 제안사의 프로세싱을 간단하게 요약해서 설명해 주고 싶었는데 이런 식으로 바꾸게 되어도 괜찮을까요 ,이론
오존 이변량 분석 중입니다 spstpearsonrbikeozonebikecount 이렇게 코드 쳤는데 array must not contain infs or NaNs 오류 문구가 뜨네요,코드2
,이론
줌 녹화를 했는데 파일이 사라졌습니다 찾아주세요,시스템 운영
batchsize는 안되네요 혹시 전체 데이터 사이즈를 줄이는 방법을 알 수 있을까요,코드2
빨간색 선은 뜨는데 그 라우터와 라우터를 연결할 때 나타나는 series 01 이 문구가 뜨지 않습니다 ,웹
고생하십니다 올레 TV 코너 몰아보기 프로젝트를 원활하게 수행하고 제출까지 다 했는데 배지가 없는 것으로 돼있습니다 확인 부탁드려도 될까요,시스템 운영
pf가 접속이 이상합니다,웹
testx 지정 후에 모델 돌리려니 Found input variables with inconsistent numbers of samples 2382 953 에러나 matmul Input operand 1 has a mismatch in its core dimension 0 with gufunc signature nkkmgtnm size 3 is different from 1 에러가 나오는데요 testx 외에 다른 변수도 1416행으로 맞춰야 하나요,코드2
실습 6에 3번에서 else loud  0 이렇게는 왜 안 될까요 elif는 되던데 else loud0 이렇게는 안 되는 이유가 궁금합니다,코드1
